空想,[くうそう],◎,1702.1,"【名·他动词·サ变/三类】
1.【他サ】 ;空想，幻想；假设，假想。（現実からかけ離れていることを想像する。）
","とてつもないことを空想する。
幻想荒谬绝伦的事。",1702.2
空白,[くうはく],◎,1703.1,"【名·形容动词/ナ形容词】
1.空白，纸上什么也没写的状态，也指什么都没写的地方。
2.空白，毫无内容，什么也没进行的状态。
","紙面に空白をのこしておく。
纸上预先留下空白。",1703.2
区画,[くかく],◎,1704.1,"【名·他动词·サ变/三类】
1.区划，划分一定的场所。
","土地を区画する。
区划土地。",1704.2
苦学,[くがく],①,1705.1,"【名词】
1.【自动·三类】 ;攻读，凭自己劳动的收入来供自己读书。（苦労を重ねて学問をすること。働いて学資や生活費を作りながら勉強すること。）
","苦学して大学を出た。
通过半工半读大学毕业了。",1705.2
区間,[くかん],②或①,1706.1,"【名词】
1.区间，区段，段。
","このバスは全区間90円の均一料金です。
这路公共汽车全线内的票价一律九十日元。",1706.2
釘,[くぎ],◎,1707.1,"【名词】
1.钉；钉子（金属·木·竹などの小片の，一方の先端をとがらせたもの。板や木などを打ちつけたり，物を掛けたりするのに使う）。
","壁に釘を打つ。
往墙上钉钉子。",1707.2
苦境,[くきょう],◎,1708.1,"【名词】
1.艰苦的境遇，困难的立场，困境，窘境。（どのような方法で対処するにしても困難な境遇。）
","友人の援助で苦境を切り抜ける。
靠朋友的帮助摆脱了困境。",1708.2
区切る,[くぎる],②,1709.1,"【他动词·五段/一类】
1.加句读，分成段落；隔开，划分。
","文章を句切る。
给文章分段落。",1709.2
括る1,[くびる],②,1710.1,"【他动词·五段/一类】
1.勒紧。（ひもなどでくくってしばる。）
","人をくびって殺害した。
把人勒死了。",1710.2
括る2,[くくる],◎,1711.1,"【他动词·五段/一类】
1.捆扎。
2.绑上，缚住。
3.总结，总括。
4.括，括起来。
5.吊。
","荷物を括る。
捆货物。",1711.2
潜る1,[くぐる],②,1712.1,"【自动词·五段/一类】
1.潜水。
2.穿过，钻过。
3.渡过。
4.钻空子，乘人不备。
","わきの門を潜る。
穿过侧门。",1712.2
潜る2,[もぐる],②,1713.1,"【自动词·五段/一类】
1.潜水。
2.躲入，藏入，钻进。
3.潜入。
","水に潜る。
潜入水中。",1713.2
草,[くさ],②,1714.1,"【名词】
1.草。（木質があまり発達しないで柔らかい茎を有するしょく植物。）
2.杂草。（雑草。）
3.牧草。（まぐさ。）
4.稻草。（くさかまりのこと。）
5.非正规的。非专业的。（本格のものに準じるもの。）
6.《相关惯用语》
7.草。草本中木质部不太发达，地上部分较柔软的植物。冬季多干枯。（植物の中で、木部があまり発達せず、地上の部分が柔らかいもの。）
8.草。修葺房顶用的干草或茅草。（屋根を葺く、藁や茅。）
【接头/接尾】
1.草。
2.修葺房顶用的干草或茅草。（屋根を葺く、藁や茅。）
3.接头词，表示非正式之物之意。（本格的ではないものなどの意を表わす。）
4.草，表示非正式之物等意。（本格的ではないものなどの意を表す。）
","鎌で草を刈る。
用镰刀割草。",1714.2
臭い1,[におい],②,1715.1,"【名词】
1.做坏事的迹象。
2.臭味。
","腐った魚の臭い。
臭鱼味儿。",1715.2
臭い2,[くさい],②,1716.1,"【形容词/イ形容词】
1.臭的；可疑的；做作的；有讨厌气味的；…的样子；表示不喜爱的语意。
","便所が臭い。
厕所很臭。",1716.2
鎖,[くさり],◎,1717.1,"【名词】
1.锁链（子）（zi）；［金属の］链子。（金属製の輪をつないだひも状のもの。）
2.联系，关系。（物と物を結びつけるもの。連鎖。）
","時計の鎖。
表链。",1717.2
腐る,[くさる],②,1718.1,"【自动词·五段/一类】
1.腐烂。
2.腐朽。
3.悲观失望。
4.堕落。
5.带有咒骂他人动作的语气的用语。
","腐っても鯛。
瘦死的骆驼比马大。",1718.2
挫く,[くじく],②,1719.1,"【他动词·五段/一类】
1.挫，扭，拧，挫伤，拧伤，扭伤，蹲。
2.使（计划等）失败，受阻挠。
3.抑制，打击，挫（锐气）。
","足を挫く。
扭了脚。",1719.2
挫ける,[くじける],③,1720.1,"【自动词·一段/二类】
1.气馁，颓丧，消沉，灰心失望。
2.挫，拧，扭，挫伤，拧伤，扭伤。
","骨が挫けた。
骨头挫伤了。",1720.2
くしゃみ,[くしゃみ],②,1721.1,"【名词】
1.打嚏喷；打喷嚏；喷嚏。吸入的空气从鼻、口处猛烈放出的一种生理现象。当鼻粘膜受刺激等时，由呼吸肌发作的不随意性挛缩所致。（吸い込んだ空気が鼻·口から激しく放出される生理現象。鼻の粘膜が刺激されたとくなどに、呼吸筋が不随意的·発作的れんしゅくして起こる。）
","つづけざまにくしゃみをする
连续不断地打喷嚏",1721.2
苦情,[くじょう],◎,1722.1,"【名词】
1.请求，要求，索赔，催询，交涉。
2.苦情，抱怨，不满意，意见。
","苦情を並べる。
诉委屈。",1722.2
苦心,[くしん],②或①,1723.1,"【名·自动词·サ变/三类】
1.苦心，费心，费脑筋，费心思，绞脑汁，煞费苦心。
","話のつじつまを合せるのに苦心した。
为了说话前后不矛盾煞费了苦心。",1723.2
屑,[くず],①,1724.1,"【名词】
1.碎块，碎渣儿，碎头儿。无用的碎片或破碎后无用之物。（無用な切れ端や、こわれたりして、役に立たなくなったもの。）
2.废物，废料，废品，破烂。（役立つモノやよいものが選び抜かれたあとに残ったもの。かす。）
","紙の屑。
纸屑。",1724.2
愚図愚図,[ぐずぐず],◎或①,1725.1,"【副词·自动词·サ变/三类】
1.慢吞吞地，吞吞吐吐地。
【副词】
1.嘀嘀咕咕的，嘟嘟囔囔的，唠唠叨叨的。
【形容动词/ナ形容词】
1.松松散散的，松松垮垮的。
","髷がぐずぐずになる。
发结松散了。",1725.2
崩す,[くずす],②,1726.1,"【他动词·五段/一类】
1.拆毁，粉碎。
2.打乱，搞乱。
3.用草书或行书写字，写连笔字。
4.把大票换成零钱。
","敵陣を崩す。
使敌人的阵势崩溃。",1726.2
薬1,[やく],①,1727.1,"【名词】
1.药（同くすり）；麻药，毒品（麻薬）。
2.药；毒品(的总称)药。
","内服薬。
内服药",1727.2
薬2,[くすり],◎,1728.1,"【名词】
1.药，药品。
2.釉子。
3.火药。
4.益处，好处，教训。
","この薬はよくきく。
这个药很有效。",1728.2
崩れる,[くずれる],③,1729.1,"【自动词·一段/二类】
1.崩溃，坍塌，倒塌。
2.零乱，变形，走样。
3.变天，天气变坏。
4.换成零钱，破开。
5.行市下跌，行市跌落。
","山が崩れる。
山崩。",1729.2
癖1,[へき],①,1730.1,"【名词】
1.癖，习惯，习气（くせ）；毛病，坏毛病，古怪脾气。（悪癖。）
","癖がある。
有恶癖。",1730.2
癖2,[くせ],②,1731.1,"【名词】
1.癖性，癖好；习惯，习性。（偏った嗜好または習慣。）
2.特征，特点。
3.故态，旧态，难以改变的状态。（ある状態になって、もとに戻しにくくなること。）
4.有着倾向。（そういう傾向になること。）
5.尽管（それなのに。）
6.《相关惯用语》
","癖のある人。
有脾气的人。",1731.2
管1,[かん],◎,1732.1,"【名词】
1.库利基管K，考利基电子管K，热阴极电子射线管。（X線管の一。熱せられた陰極から出た電子を高圧で加速·集束して陽極に衝突させ、X線を発生させるもの。）
2.管子，管道。（内部がからで筒状のもの。）
3.管乐器，吹奏乐器。（笛·筆など、くだ状の物を数えるのに用いる。）
","ガスの管。
煤气管。",1732.2
管2,[ビームかん],◎,1733.1,"【名词】
1.束射管。（電子流がビーム状に動作するように電極を配置した電子管。）
",,
管3,[ヒュームかん],◎,1734.1,"【名词】
1.混凝土管，休谟管。（コンクリートを型枠に入れて回転し、遠心力を利用して締め固めた鉄筋コンクリート管。）
",,
管4,[エーコンかん],◎,1735.1,"【名词】
1.橡实形（电子）管。（超短波用の小型真空管。どんぐり形をしている。）
",,
管5,[エウスタキオかん],◎,1736.1,"【名词】
1.欧氏管，耳咽管。（耳管の別名。欧氏管。）
",,
管6,[イメージかん],◎,1737.1,"【名词】
1.移象管，显象管，摄象管。（テレビカメラに使用される撮像管の一。）
",,
管7,[ピトーかん],◎,1738.1,"【名词】
1.〈理〉皮托管。（流速計の一種。）
",,
管8,[ガイスラーかん],⑥,1739.1,"【名词】
1.盖斯勒管G。（放電管の一。管内の真空度は水銀柱数センチから数ミリ程度で、真空放電の実験やスペクトル研究に使用。）
",,
管9,[クルックスかん],◎,1740.1,"【名词】
1.克鲁克斯（真空）管（）。（真空度が水銀柱0.1ミリ以下の放電管。）
",,
管10,[ブラウンかん],◎,1741.1,"【名词】
1.显象管。（電子ビームを蛍光面に当てて、電気信号を光学像に変える陰極線管。）
",,
管11,[くだ],①,1742.1,"【名词】
1.管，管子。（細長い円筒形で中が空洞になっているもの。）
2.（装在梭中的）线轴，纱管。（糸繰り車の紡錘に差して糸を巻きつける軸。）
","竹の管。
竹管。",1742.2
具体,[ぐたい],◎,1743.1,"【名词】
1.具体。（人間の感覚でとらえられるものであること。形や内容を備えていること。）
2.同：具象（ぐしょう）
3.反：抽象（ちゅうしょう）
","具体的にいう。
具体地说。",1743.2
砕く,[くだく],②,1744.1,"【他动词·五段/一类】
1.打碎，砸碎，弄碎，粉碎。
2.挫败，摧毁。
3.用浅近易懂的话说明。
4.绞尽脑汁，煞费苦心，伤脑筋。
","氷を砕く。
把冰弄碎。",1744.2
砕ける,[くだける],③,1745.1,"【自动词·一段/二类】
1.破碎，粉碎，碰碎，打碎。
2.（锐气、气势等）受挫折，减弱，衰败。
3.融洽起来，不拘形迹，谦虚起来，平易近人。
","コップが床に落ちて粉粉に砕けた。
玻璃杯掉在地板上摔碎了。",1745.2
下さる,[くださる],③,1746.1,"【他动词·五段/一类】
1.送，给（我）；补助动词，跟在动词连用形后面，表对动作人的敬意。
","これは友人が下さった贈物です。
这是朋友给的礼品。",1746.2
下す,[くだす],◎,1747.1,"【他动词·五段/一类】
1.赐，下赐。
2.泻。
3.下达。
4.做出。
5.着手。
6.打，驱除。
7.派遣，派出。
8.一直下去。
","天，雨を降す。
天下雨。",1747.2
草臥れる,[くたびれる],④,1748.1,"【自动词·一段/二类】
1.累，疲劳，疲乏。（くたくたに疲れる。疲労する。）
2.用旧，使用过久，穿旧。（長く使って、みすぼらしくなる。）
","ー日中働きづめですっかりくたびれた。
手不停地干了一整天，可累坏了。",1748.2
果物,[くだもの],②,1749.1,"【名词】
1.水果，鲜果。
","果物の皮を剥く。
削水果皮。",1749.2
下らない,[くだらない],◎,1750.1,"【连体词】
1.无聊的，无用的。（つまらない。価値がない。取るに足りない。）
","下らない話。
废话。无聊的话。",1750.2
下る,[くだる],◎,1751.1,"【自动词·五段/一类】
1.下，下去。
2.下，宣判。
3.在……以下，少于，低，差。
4.泻肚。
5.到外地去，下乡，引退，下野，下台。
6.失去政权而成为在野党，下台。
7.投降。
8.时代变迁，迁流。
","山道を降る。
下山路。",1751.2
口,[くち],◎,1752.1,"【名词】
1.口；嘴；说话，言语；传闻，话柄；出入口，门；口儿，地方。
【接头/接尾】
1.股，份，份额'，分担量。
","あいた口がふさがらない。
目瞪口呆。",1752.2
